ClubID,CourseID,CourseName,NumHoles,MeasureMeters,Par1,Par2,Par3,Par4,Par5,Par6,Par7,Par8,Par9,Par10,Par11,Par12,Par13,Par14,Par15,Par16,Par17,Par18,Hcp1,Hcp2,Hcp3,Hcp4,Hcp5,Hcp6,Hcp7,Hcp8,Hcp9,Hcp10,Hcp11,Hcp12,Hcp13,Hcp14,Hcp15,Hcp16,Hcp17,Hcp18,ParW1,ParW2,ParW3,ParW4,ParW5,ParW6,ParW7,ParW8,ParW9,ParW10,ParW11,ParW12,ParW13,ParW14,ParW15,ParW16,ParW17,ParW18,HcpW1,HcpW2,HcpW3,HcpW4,HcpW5,HcpW6,HcpW7,HcpW8,HcpW9,HcpW10,HcpW11,HcpW12,HcpW13,HcpW14,HcpW15,HcpW16,HcpW17,HcpW18,MatchIndex1,MatchIndex2,MatchIndex3,MatchIndex4,MatchIndex5,MatchIndex6,MatchIndex7,MatchIndex8,MatchIndex9,MatchIndex10,MatchIndex11,MatchIndex12,MatchIndex13,MatchIndex14,MatchIndex15,MatchIndex16,MatchIndex17,MatchIndex18,SplitIndex1,SplitIndex2,SplitIndex3,SplitIndex4,SplitIndex5,SplitIndex6,SplitIndex7,SplitIndex8,SplitIndex9,SplitIndex10,SplitIndex11,SplitIndex12,SplitIndex13,SplitIndex14,SplitIndex15,SplitIndex16,SplitIndex17,SplitIndex18,TimestampUpdated
1,11,18 Huller,18,1,3,4,4,5,4,4,4,4,4,4,5,3,4,4,4,3,5,3,15,13,11,1,3,7,5,9,17,10,2,16,8,12,6,18,4,14,3,4,4,5,4,4,4,4,4,4,5,3,4,4,4,3,5,3,15,13,11,1,3,7,5,9,17,10,2,16,8,12,6,18,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,21,Gul,9,1,4,3,4,5,4,3,4,3,5,4,3,4,5,4,3,4,3,5,5,17,9,11,3,13,1,15,7,6,18,10,12,4,14,2,16,8,4,3,4,5,4,3,4,3,5,4,3,4,5,4,3,4,3,5,5,17,9,11,3,13,1,15,7,6,18,10,12,4,14,2,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,22,Rød,9,1,4,4,5,4,4,3,4,3,5,4,4,5,4,4,3,4,3,5,7,3,11,9,1,17,13,15,5,8,4,12,10,2,18,14,16,6,4,4,5,4,4,3,4,3,5,4,4,5,4,4,3,4,3,5,7,3,11,9,1,17,13,15,5,8,4,12,10,2,18,14,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,23,Blå,9,1,4,4,3,4,5,4,4,4,3,4,4,3,4,5,4,4,4,3,3,13,17,5,11,15,1,7,9,4,14,18,6,12,16,2,8,10,4,4,3,4,5,4,4,4,3,4,4,3,4,5,4,4,4,3,3,13,17,5,11,15,1,7,9,4,14,18,6,12,16,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,24,Gul+Rød,18,1,4,3,4,5,4,3,4,3,5,4,4,5,4,4,3,4,3,5,5,17,9,11,3,13,1,15,7,8,4,12,10,2,18,14,16,6,4,3,4,5,4,3,4,3,5,4,4,5,4,4,3,4,3,5,5,17,9,11,3,13,1,15,7,8,4,12,10,2,18,14,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,25,Gul+Blå,18,1,4,3,4,5,4,3,4,3,5,4,4,3,4,5,4,4,4,3,5,17,9,11,3,13,1,15,7,4,14,18,6,12,16,2,8,10,4,3,4,5,4,3,4,3,5,4,4,3,4,5,4,4,4,3,5,17,9,11,3,13,1,15,7,4,14,18,6,12,16,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,26,Rød+Gul,18,1,4,4,5,4,4,3,4,3,5,4,3,4,5,4,3,4,3,5,7,3,11,9,1,17,13,15,5,6,18,10,12,4,14,2,16,8,4,4,5,4,4,3,4,3,5,4,3,4,5,4,3,4,3,5,7,3,11,9,1,17,13,15,5,6,18,10,12,4,14,2,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,27,Rød+Blå,18,1,4,4,5,4,4,3,4,3,5,4,4,3,4,5,4,4,4,3,7,3,11,9,1,17,13,15,5,4,14,18,6,12,16,2,8,10,4,4,5,4,4,3,4,3,5,4,4,3,4,5,4,4,4,3,7,3,11,9,1,17,13,15,5,4,14,18,6,12,16,2,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,28,Blå+Gul,18,1,4,4,3,4,5,4,4,4,3,4,3,4,5,4,3,4,3,5,3,13,17,5,11,15,1,7,9,6,18,10,12,4,14,2,16,8,4,4,3,4,5,4,4,4,3,4,3,4,5,4,3,4,3,5,3,13,17,5,11,15,1,7,9,6,18,10,12,4,14,2,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
2,29,Blå+Rød,18,1,4,4,3,4,5,4,4,4,3,4,4,5,4,4,3,4,3,5,3,13,17,5,11,15,1,7,9,8,4,12,10,2,18,14,16,6,4,4,3,4,5,4,4,4,3,4,4,5,4,4,3,4,3,5,3,13,17,5,11,15,1,7,9,8,4,12,10,2,18,14,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
3,31,Par 3,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,5,9,13,1,3,17,7,11,16,6,10,14,2,4,18,8,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,5,9,13,1,3,17,7,11,16,6,10,14,2,4,18,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
3,32,Marbæk,18,1,4,3,4,5,4,4,5,4,3,4,4,4,3,5,4,4,3,4,9,13,7,3,1,17,11,5,15,14,4,8,18,12,2,10,16,6,4,3,4,5,4,4,5,4,3,4,4,4,3,5,4,4,3,4,9,13,7,3,1,17,11,5,15,14,4,8,18,12,2,10,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
3,33,Myrtue,18,1,4,4,5,4,4,3,5,4,3,4,4,4,4,5,3,4,3,5,9,7,1,5,13,15,3,11,17,14,8,10,6,4,16,12,18,2,4,4,5,4,4,3,5,4,3,4,4,4,4,5,3,4,3,5,9,7,1,5,13,15,3,11,17,14,8,10,6,4,16,12,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
4,41,Par 3,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,1,17,9,11,15,5,3,7,14,2,18,10,12,16,6,4,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,1,17,9,11,15,5,3,7,14,2,18,10,12,16,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
4,42,18 Huller,18,1,4,4,4,3,5,3,4,5,4,4,3,4,3,4,4,5,3,5,17,3,15,13,5,11,9,7,1,16,12,6,14,4,2,10,18,8,4,4,4,3,5,3,4,5,4,4,3,4,3,4,4,5,3,5,17,3,15,13,5,11,9,7,1,16,12,6,14,4,2,10,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
5,51,Pilebanen,9,1,3,4,3,4,4,3,4,3,3,3,4,3,4,4,3,4,3,3,15,7,17,5,3,13,1,9,11,16,8,18,6,4,14,2,10,12,3,4,3,4,4,3,4,3,3,3,4,3,4,4,3,4,3,3,15,7,17,5,3,13,1,9,11,16,8,18,6,4,14,2,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
5,52,Holluf Park,18,1,5,4,5,3,4,5,3,4,3,5,4,4,3,4,3,5,4,4,11,3,7,15,1,9,13,5,17,12,2,10,16,14,18,6,4,8,5,4,5,3,4,5,3,4,3,5,4,4,3,4,3,5,4,4,11,3,7,15,1,9,13,5,17,12,2,10,16,14,18,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
6,61,AGC 18 Huller,18,1,4,5,3,4,4,5,4,5,3,5,4,4,3,4,3,4,4,4,9,3,17,1,11,7,15,5,13,6,14,8,18,2,16,4,12,10,4,5,3,4,4,5,4,5,3,5,4,4,3,4,3,4,4,4,9,3,17,1,11,7,15,5,13,6,14,8,18,2,16,4,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
7,71,9-hulsbanen,9,1,3,4,3,3,3,3,4,4,4,3,4,3,3,3,3,4,4,4,17,3,13,5,9,15,7,1,11,18,4,14,6,10,16,8,2,12,3,4,3,3,3,3,4,4,4,3,4,3,3,3,3,4,4,4,17,3,13,5,9,15,7,1,11,18,4,14,6,10,16,8,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
7,72,18-hulsbanen,18,1,4,4,4,3,4,5,3,4,5,5,4,4,4,4,3,4,3,3,7,5,9,15,11,1,17,13,3,6,10,14,4,8,12,2,18,16,4,4,4,3,4,5,3,4,5,5,4,4,4,4,3,4,3,3,7,5,9,15,11,1,17,13,3,6,10,14,4,8,12,2,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
8,81,18 Huller,18,1,4,4,3,4,4,3,4,4,4,4,5,4,4,4,3,5,4,5,9,5,17,1,7,15,11,3,13,2,10,16,14,6,18,8,4,12,4,4,3,4,4,3,4,4,4,4,5,4,4,4,3,5,4,5,9,5,17,1,7,15,11,3,13,2,10,16,14,6,18,8,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
9,91,18 Huller,18,1,4,4,4,3,5,4,3,4,5,4,3,4,3,4,5,4,4,5,9,11,3,13,1,7,17,15,5,16,18,10,12,2,8,6,14,4,4,4,4,3,5,4,3,4,5,4,3,4,3,4,5,4,4,5,9,11,3,13,1,7,17,15,5,16,18,10,12,2,8,6,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
10,101,18 Huller,18,1,5,3,4,4,3,3,4,4,4,4,5,4,4,4,4,3,4,4,3,13,5,15,11,17,9,1,7,10,2,12,14,6,4,18,8,16,5,3,4,4,3,3,4,4,4,4,5,4,4,4,4,3,4,4,3,13,5,15,11,17,9,1,7,10,2,12,14,6,4,18,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
11,111,18 Huller,18,1,4,4,3,4,4,3,5,5,4,4,4,4,3,4,3,5,5,4,17,3,9,7,1,15,5,13,11,2,10,6,18,4,8,14,16,12,4,4,3,4,4,3,5,5,4,4,4,4,3,4,3,5,5,4,17,3,9,7,1,15,5,13,11,2,10,6,18,4,8,14,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
12,121,Par 3,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,7,5,1,3,17,9,15,11,14,8,6,2,4,18,10,16,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,7,5,1,3,17,9,15,11,14,8,6,2,4,18,10,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
12,122,18 Huller,18,1,4,3,4,3,4,5,4,4,4,5,4,4,4,3,4,5,5,3,9,15,11,13,17,3,1,5,7,14,4,8,18,16,12,6,2,10,4,3,4,3,4,5,4,4,4,5,4,4,4,3,4,5,5,3,9,15,11,13,17,3,1,5,7,14,4,8,18,16,12,6,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
13,131,18 Huller,18,1,4,5,3,4,3,5,3,4,5,4,3,4,3,4,4,3,5,4,7,5,15,11,13,3,17,9,1,8,14,6,18,12,4,16,2,10,4,5,3,4,3,5,3,4,5,4,3,4,3,4,4,3,5,4,7,5,15,11,13,3,17,9,1,8,14,6,18,12,4,16,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
14,141,Harboe Course,9,1,4,4,4,3,4,3,5,4,4,4,4,4,3,4,3,5,4,4,11,3,7,17,13,15,1,9,5,12,4,8,18,14,16,2,10,6,4,4,4,3,4,3,5,4,4,4,4,4,3,4,3,5,4,4,11,3,7,17,13,15,1,9,5,12,4,8,18,14,16,2,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
14,142,Old Course,18,1,4,4,3,4,5,4,5,3,4,5,4,5,3,4,4,3,4,4,11,5,15,9,3,7,1,17,13,4,12,2,18,8,6,16,10,14,4,4,3,4,5,4,5,3,4,5,4,5,3,4,4,3,4,4,11,5,15,9,3,7,1,17,13,4,12,2,18,8,6,16,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
15,151,Kortbanen,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,3,9,17,7,1,15,5,11,18,8,2,16,6,12,14,10,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,3,9,17,7,1,15,5,11,18,8,2,16,6,12,14,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
15,152,Parkbanen,18,1,4,5,3,4,5,3,4,4,4,3,4,3,4,5,4,5,4,4,11,3,13,1,7,17,15,9,5,18,12,16,2,10,14,4,8,6,4,5,3,4,5,3,4,4,4,3,4,3,4,5,4,5,4,4,11,3,13,1,7,17,15,9,5,18,12,16,2,10,14,4,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,161,Vest,9,1,4,5,4,3,5,3,4,4,4,4,5,4,3,5,3,4,4,4,11,3,13,17,1,15,7,5,9,12,4,14,18,2,16,8,6,10,4,5,4,3,5,3,4,4,4,4,5,4,3,5,3,4,4,4,11,3,13,17,1,15,7,5,9,12,4,14,18,2,16,8,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,162,Øst,9,1,4,3,4,5,3,4,4,5,4,4,3,4,5,3,4,4,5,4,5,17,13,1,15,9,7,3,11,6,18,14,2,16,10,8,4,12,4,3,4,5,3,4,4,5,4,4,3,4,5,3,4,4,5,4,5,17,13,1,15,9,7,3,11,6,18,14,2,16,10,8,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,163,Syd,9,1,3,4,4,4,5,4,3,5,4,3,4,4,4,5,4,3,5,4,13,1,15,3,7,9,17,5,11,14,2,16,4,8,10,18,6,12,3,4,4,4,5,4,3,5,4,3,4,4,4,5,4,3,5,4,13,1,15,3,7,9,17,5,11,14,2,16,4,8,10,18,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,164,Vest+Øst,18,1,4,5,4,3,5,3,4,4,4,4,3,4,5,3,4,4,5,4,11,3,13,17,1,15,7,5,9,6,18,14,2,16,10,8,4,12,4,5,4,3,5,3,4,4,4,4,3,4,5,3,4,4,5,4,11,3,13,17,1,15,7,5,9,6,18,14,2,16,10,8,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,165,Vest+Syd,18,1,4,5,4,3,5,3,4,4,4,3,4,4,4,5,4,3,5,4,11,3,13,17,1,15,7,5,9,14,2,16,4,8,10,18,6,12,4,5,4,3,5,3,4,4,4,3,4,4,4,5,4,3,5,4,11,3,13,17,1,15,7,5,9,14,2,16,4,8,10,18,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,166,Øst+Vest,18,1,4,3,4,5,3,4,4,5,4,4,5,4,3,5,3,4,4,4,5,17,13,1,15,9,7,3,11,12,4,14,18,2,16,8,6,10,4,3,4,5,3,4,4,5,4,4,5,4,3,5,3,4,4,4,5,17,13,1,15,9,7,3,11,12,4,14,18,2,16,8,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,167,Øst+Syd,18,1,4,3,4,5,3,4,4,5,4,3,4,4,4,5,4,3,5,4,5,17,13,1,15,9,7,3,11,14,2,16,4,8,10,18,6,12,4,3,4,5,3,4,4,5,4,3,4,4,4,5,4,3,5,4,5,17,13,1,15,9,7,3,11,14,2,16,4,8,10,18,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,168,Syd+Vest,18,1,3,4,4,4,5,4,3,5,4,4,5,4,3,5,3,4,4,4,13,1,15,3,7,9,17,5,11,12,4,14,18,2,16,8,6,10,3,4,4,4,5,4,3,5,4,4,5,4,3,5,3,4,4,4,13,1,15,3,7,9,17,5,11,12,4,14,18,2,16,8,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,169,Syd+Øst,18,1,3,4,4,4,5,4,3,5,4,4,3,4,5,3,4,4,5,4,13,1,15,3,7,9,17,5,11,6,18,14,2,16,10,8,4,12,3,4,4,4,5,4,3,5,4,4,3,4,5,3,4,4,5,4,13,1,15,3,7,9,17,5,11,6,18,14,2,16,10,8,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,1610,Pay & Play,9,1,3,3,5,3,4,3,3,3,4,3,3,5,3,4,3,3,3,4,11,15,3,5,7,17,9,13,1,12,16,4,6,8,18,10,14,2,3,3,5,3,4,3,3,3,4,3,3,5,3,4,3,3,3,4,11,15,3,5,7,17,9,13,1,12,16,4,6,8,18,10,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
16,1611,18 Huller,18,1,5,4,3,4,4,5,3,4,4,5,4,5,3,4,4,4,4,3,1,9,17,7,11,3,15,13,5,2,10,4,18,8,14,12,6,16,5,4,3,4,4,5,3,4,4,5,4,5,3,4,4,4,4,3,1,9,17,7,11,3,15,13,5,2,10,4,18,8,14,12,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
17,171,18 Huller,18,1,4,4,5,3,4,4,4,3,4,3,4,4,4,4,4,4,3,5,9,13,7,15,1,5,11,17,3,18,2,6,10,8,4,16,14,12,4,4,5,3,4,4,4,3,4,3,4,4,4,4,4,4,3,5,9,13,7,15,1,5,11,17,3,18,2,6,10,8,4,16,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
18,181,18 Huller,18,1,4,5,3,4,4,4,3,4,3,4,4,4,4,4,3,4,3,4,15,9,11,13,7,1,5,17,3,4,6,8,16,2,18,12,10,14,4,5,3,4,4,4,3,4,3,4,4,4,4,4,3,4,3,4,15,9,11,13,7,1,5,17,3,4,6,8,16,2,18,12,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
19,191,Pay & Play,6,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,7,1,16,4,13,11,8,2,17,5,14,12,9,3,18,6,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,7,1,16,4,13,11,8,2,17,5,14,12,9,3,18,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
19,192,18 Huller,18,1,4,5,3,3,4,4,4,5,4,4,4,3,5,5,4,4,4,3,1,3,17,15,11,7,5,9,13,6,4,16,8,12,2,14,10,18,4,5,3,3,4,4,4,5,4,4,4,3,5,5,4,4,4,3,1,3,17,15,11,7,5,9,13,6,4,16,8,12,2,14,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
20,201,9 Huller,9,1,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,7,11,17,9,1,5,3,15,13,8,12,18,10,2,6,4,16,14,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,4,3,3,7,11,17,9,1,5,3,15,13,8,12,18,10,2,6,4,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
20,202,18 Huller,18,1,5,3,4,5,3,4,4,3,4,4,4,3,4,5,5,3,4,4,3,13,11,1,17,9,7,15,5,6,10,16,14,4,2,18,8,12,5,3,4,5,3,4,4,3,4,4,4,3,4,5,5,3,4,4,3,13,11,1,17,9,7,15,5,6,10,16,14,4,2,18,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
21,211,9 Huller,9,1,3,4,4,3,3,4,4,3,5,3,4,4,3,3,4,4,3,5,17,5,9,13,11,7,3,15,1,18,6,10,14,12,8,4,16,2,3,4,4,3,3,4,4,3,5,3,4,4,3,3,4,4,3,5,17,5,9,13,11,7,3,15,1,18,6,10,14,12,8,4,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
21,212,18 Huller,18,1,5,5,4,4,4,3,5,3,4,3,5,4,5,4,3,4,3,4,5,1,11,9,13,15,3,17,7,14,4,8,2,6,18,10,16,12,5,5,4,4,4,3,5,3,4,3,5,4,5,4,3,4,3,4,5,1,11,9,13,15,3,17,7,14,4,8,2,6,18,10,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
22,221,18 Huller,18,1,4,5,3,4,3,4,4,4,4,4,4,3,4,5,5,4,3,4,16,2,18,12,14,10,6,8,4,7,11,17,1,13,9,5,15,3,4,5,3,4,3,4,4,4,4,4,4,3,4,5,5,4,3,4,16,2,18,12,14,10,6,8,4,7,11,17,1,13,9,5,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
23,231,18 Huller,18,1,4,3,5,4,4,3,5,4,4,5,3,4,4,4,3,5,3,5,9,15,3,7,1,17,5,11,13,4,16,10,12,8,18,2,14,6,4,3,5,4,4,3,5,4,4,5,3,4,4,4,3,5,3,5,9,15,3,7,1,17,5,11,13,4,16,10,12,8,18,2,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
24,241,Nord,9,1,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
24,242,Syd,18,1,3,4,4,4,4,4,4,5,3,4,4,4,5,3,5,4,5,3,18,2,12,6,4,8,16,10,14,9,13,1,11,17,3,7,5,15,3,4,4,4,4,4,4,5,3,4,4,4,5,3,5,4,5,3,18,2,12,6,4,8,16,10,14,9,13,1,11,17,3,7,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
24,243,Vinterbanen,9,1,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,3,5,3,4,3,4,3,4,3,3,5,3,4,3,4,3,4,3,9,5,15,1,7,11,17,3,13,10,6,16,2,8,12,18,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
25,251,18 Huller,18,1,5,3,4,4,4,4,3,4,5,4,3,4,5,3,5,4,3,5,4,18,14,16,6,10,12,2,8,11,15,1,7,13,5,3,17,9,5,3,4,4,4,4,3,4,5,4,3,4,5,3,5,4,3,5,4,18,14,16,6,10,12,2,8,11,15,1,7,13,5,3,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,261,Frøjkbanen Holstebro,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,11,5,7,3,15,1,17,9,14,12,6,8,4,16,2,18,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,11,5,7,3,15,1,17,9,14,12,6,8,4,16,2,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,262,Engbanen Råsted,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,17,13,9,15,1,5,3,7,12,18,14,10,16,2,6,4,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,17,13,9,15,1,5,3,7,12,18,14,10,16,2,6,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,263,Parkbanen Råsted,9,1,4,3,4,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,1,17,3,5,9,11,13,7,15,2,18,4,6,10,12,14,8,16,4,3,4,4,5,4,3,4,4,4,3,4,4,5,4,3,4,4,1,17,3,5,9,11,13,7,15,2,18,4,6,10,12,14,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,264,Storåbanen Holstebro,18,1,5,4,4,4,3,4,3,4,4,4,3,5,4,4,5,4,3,4,7,15,3,5,13,11,17,9,1,16,12,2,6,18,4,10,14,8,5,4,4,4,3,4,3,4,4,4,3,5,4,4,5,4,3,4,7,15,3,5,13,11,17,9,1,16,12,2,6,18,4,10,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
26,265,Skovbanen Råsted,18,1,4,5,3,4,4,5,4,3,4,4,3,4,5,4,4,5,3,4,3,7,15,9,13,11,5,17,1,12,16,8,4,18,2,10,14,6,4,5,3,4,4,5,4,3,4,4,3,4,5,4,4,5,3,4,3,7,15,9,13,11,5,17,1,12,16,8,4,18,2,10,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,271,Korthulsbanen,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,13,11,1,15,9,3,17,7,6,14,12,2,16,10,4,18,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,13,11,1,15,9,3,17,7,6,14,12,2,16,10,4,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,272,Sletten,9,1,5,3,4,4,3,3,5,4,5,5,3,4,4,3,3,5,4,5,7,15,3,1,9,13,11,5,17,8,16,4,2,10,14,12,6,18,5,3,4,4,3,3,5,4,5,5,3,4,4,3,3,5,4,5,7,15,3,1,9,13,11,5,17,8,16,4,2,10,14,12,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,273,Parken,9,1,5,4,3,4,4,4,5,3,5,5,4,3,4,4,4,5,3,5,1,9,17,3,11,15,5,13,7,2,10,18,4,12,16,6,14,8,5,4,3,4,4,4,5,3,5,5,4,3,4,4,4,5,3,5,1,9,17,3,11,15,5,13,7,2,10,18,4,12,16,6,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,274,Skoven,9,1,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,5,11,3,15,9,13,17,1,7,6,12,4,16,10,14,18,2,8,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,5,11,3,15,9,13,17,1,7,6,12,4,16,10,14,18,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
27,275,Sletten + Parken,9,1,5,3,4,4,3,3,5,4,5,5,4,3,4,4,4,5,3,5,7,15,3,1,9,13,11,5,17,2,10,18,4,12,16,6,14,8,5,3,4,4,3,3,5,4,5,5,4,3,4,4,4,5,3,5,7,15,3,1,9,13,11,5,17,2,10,18,4,12,16,6,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722319511
