CourseID,Hole,POI,Location,SideOfFairway,Latitude,Longitude
241,1,Green,F,C,55.4289589,12.1759687
241,1,Green,C,C,55.4290305,12.1759982
241,1,Green,B,C,55.4291173,12.1760008
241,1,Tee Front,C,C,55.4279876,12.1761135
241,1,Tee Back,C,C,55.4278811,12.1761215
241,1,Green Bunker,F,R,55.4289012,12.1760574
241,1,Green Bunker,B,R,55.4290062,12.1761566
241,2,Green,F,C,55.4319246,12.1785382
241,2,Green,C,C,55.4320053,12.1786025
241,2,Green,B,C,55.4320967,12.1786347
241,2,Tee Front,C,C,55.4294014,12.1752399
241,2,Tee Back,C,C,55.4291532,12.1748913
241,2,Green Bunker,F,L,55.4319079,12.1783933
241,2,Green Bunker,B,L,55.4320312,12.1784362
241,2,Fairway Bunker,F,C,55.4309893,12.1774378
241,2,Fairway Bunker,B,C,55.4311644,12.1775853
241,2,Fairway Bunker,F,C,55.4301547,12.1768624
241,2,Fairway Bunker,B,C,55.4303055,12.1768866
241,2,100 Marker,C,C,55.4312809,12.1776692
241,2,150 Marker,C,C,55.4308713,12.1773232
241,2,200 Marker,C,C,55.4304451,12.1770372
241,3,Green,F,C,55.4319629,12.1772486
241,3,Green,C,C,55.4319203,12.1771199
241,3,Green,B,C,55.4318761,12.1769885
241,3,Tee Front,C,C,55.4323906,12.1781900
241,3,Tee Back,C,C,55.4324439,12.1783214
241,3,Water,F,L,55.4318670,12.1774230
241,3,Water,F,L,55.4318137,12.1769992
241,4,Green,F,C,55.4301748,12.1718435
241,4,Green,C,C,55.4301611,12.1716477
241,4,Green,B,C,55.4301596,12.1714520
241,4,Tee Front,C,C,55.4312100,12.1745887
241,4,Tee Back,C,C,55.4317123,12.1757177
241,4,Water,C,C,55.4311472,12.1744851
241,4,Fairway Bunker,F,L,55.4304668,12.1739459
241,4,Fairway Bunker,B,L,55.4303245,12.1736040
241,4,100 Marker,C,C,55.4304574,12.1731496
241,4,150 Marker,C,C,55.4307268,12.1738120
241,5,Green,F,C,55.4289428,12.1716884
241,5,Green,C,C,55.4288896,12.1716080
241,5,Green,B,C,55.4288287,12.1715275
241,5,Tee Front,C,C,55.4298225,12.1718287
241,5,Tee Back,C,C,55.4300631,12.1727593
241,5,Green Bunker,F,L,55.4288576,12.1718949
241,5,Green Bunker,B,L,55.4287130,12.1716267
241,6,Green,F,C,55.4304142,12.1747183
241,6,Green,C,C,55.4304340,12.1749194
241,6,Green,B,C,55.4304355,12.1751179
241,6,Tee Front,C,C,55.4292642,12.1726310
241,6,Tee Back,C,C,55.4288714,12.1723360
241,6,Fairway Bunker,F,L,55.4303153,12.1735969
241,6,Fairway Bunker,B,L,55.4304599,12.1739562
241,6,Fairway Bunker,F,R,55.4300397,12.1740689
241,6,Fairway Bunker,B,R,55.4301859,12.1741064
241,6,100 Marker,C,C,55.4300290,12.1735037
241,6,150 Marker,C,C,55.4295890,12.1730665
241,6,Water,F,R,55.4301333,12.1747572
241,6,Water,F,R,55.4305033,12.1751755
241,6,Water,B,R,55.4303206,12.1750334
241,7,Green,F,C,55.4314365,12.1762589
241,7,Green,C,C,55.4315096,12.1763528
241,7,Green,B,C,55.4315887,12.1764306
241,7,Tee Front,C,C,55.4308233,12.1752812
241,7,Tee Back,C,C,55.4307106,12.1750533
241,8,Green,F,C,55.4296534,12.1741627
241,8,Green,C,C,55.4296275,12.1740232
241,8,Green,B,C,55.4296062,12.1738838
241,8,Tee Front,C,C,55.4309844,12.1762827
241,8,Tee Back,C,C,55.4316496,12.1769505
241,8,Green Bunker,F,C,55.4296900,12.1744014
241,8,Green Bunker,B,C,55.4296930,12.1742861
241,8,Water,F,R,55.4306348,12.1754893
241,8,Water,B,R,55.4300189,12.1748518
241,9,Green,F,C,55.4284973,12.1748418
241,9,Green,C,C,55.4284060,12.1748552
241,9,Green,B,C,55.4283101,12.1748364
241,9,Tee Front,C,C,55.4291982,12.1746332
241,9,Tee Back,C,C,55.4293900,12.1745313
241,9,Green Bunker,F,L,55.4286130,12.1749196
241,9,Green Bunker,B,L,55.4285689,12.1749357
242,1,Green,F,C,55.4270501,12.1729265
242,1,Green,C,C,55.4270440,12.1727307
242,1,Green,B,C,55.4270379,12.1725457
242,1,Tee Front,C,C,55.4269372,12.1740859
242,1,Tee Back,C,C,55.4268123,12.1747322
242,1,Green Bunker,F,L,55.4269853,12.1732120
242,1,Green Bunker,B,L,55.4270035,12.1730082
242,1,Green Bunker,F,R,55.4271961,12.1727842
242,1,Green Bunker,B,R,55.4271725,12.1725308
242,2,Green,F,C,55.4251076,12.1755637
242,2,Green,C,C,55.4250216,12.1757581
242,2,Green,B,C,55.4249562,12.1759458
242,2,Tee Front,C,C,55.4269199,12.1720735
242,2,Tee Back,C,C,55.4276187,12.1719447
242,2,100 Marker,C,C,55.4253169,12.1742675
242,2,150 Marker,C,C,55.4254966,12.1735381
242,2,200 Marker,C,C,55.4257463,12.1728623
242,2,Dogleg,B,C,55.4255035,12.1728466
242,2,Dogleg,F,L,55.4257776,12.1731469
242,2,Water,F,C,55.4271569,12.1720926
242,2,Water,B,C,55.4265342,12.1722535
242,2,Green Bunker,F,R,55.4250349,12.1753791
242,2,Green Bunker,B,R,55.4249816,12.1755052
242,2,Green Bunker,F,L,55.4251476,12.1758297
242,2,Green Bunker,B,L,55.4250365,12.1760737
242,3,Green,F,C,55.4243895,12.1708883
242,3,Green,C,C,55.4243484,12.1706978
242,3,Green,B,C,55.4243119,12.1704967
242,3,Tee Front,C,C,55.4248123,12.1744912
242,3,Tee Back,C,C,55.4248428,12.1753789
242,3,100 Marker,C,C,55.4247380,12.1721286
242,3,150 Marker,C,C,55.4247867,12.1729546
242,3,Water,F,C,55.4247418,12.1741663
242,3,Water,B,C,55.4246413,12.1739759
242,3,Fairway Bunker,F,R,55.4248332,12.1716306
242,3,Fairway Bunker,B,R,55.4246779,12.1711881
242,3,Green Bunker,F,C,55.4244754,12.1710888
242,3,Green Bunker,B,C,55.4244267,12.1709521
242,3,Green Bunker,F,L,55.4242851,12.1709681
242,3,Green Bunker,B,L,55.4242285,12.1708759
242,4,Green,F,C,55.4278165,12.1708801
242,4,Green,C,C,55.4279201,12.1708346
242,4,Green,B,C,55.4280266,12.1707863
242,4,Tee Front,C,C,55.4251962,12.1712563
242,4,Tee Back,C,C,55.4245513,12.1705738
242,4,100 Marker,C,C,55.4270558,12.1712651
242,4,150 Marker,C,C,55.4266082,12.1713617
242,4,200 Marker,C,C,55.4261575,12.1714636
242,4,Green Bunker,F,R,55.4277122,12.1710849
242,4,Green Bunker,B,R,55.4277823,12.1710004
242,5,Green,F,C,55.4241296,12.1699080
242,5,Green,C,C,55.4239971,12.1698409
242,5,Green,B,C,55.4238791,12.1697967
242,5,Tee Front,C,C,55.4270265,12.1701368
242,5,Tee Back,C,C,55.4275213,12.1702239
242,5,100 Marker,C,C,55.4248817,12.1701017
242,5,150 Marker,C,C,55.4253446,12.1700534
242,5,200 Marker,C,C,55.4257983,12.1699623
242,5,Green Bunker,F,R,55.4243663,12.1697465
242,5,Green Bunker,B,R,55.4242080,12.1697894
242,5,Green Bunker,F,L,55.4241174,12.1700937
242,5,Green Bunker,B,L,55.4238395,12.1699771
242,5,Trees,B,R,55.4251157,12.1699254
242,6,Green,F,C,55.4260512,12.1667954
242,6,Green,C,C,55.4261654,12.1667767
242,6,Green,B,C,55.4262720,12.1667632
242,6,Tee Front,C,C,55.4237432,12.1690363
242,6,Tee Back,C,C,55.4234242,12.1693836
242,6,100 Marker,C,C,55.4252773,12.1670402
242,6,150 Marker,C,C,55.4249028,12.1675900
242,6,200 Marker,C,C,55.4245267,12.1680888
242,6,Water,C,C,55.4253348,12.1669929
242,6,Green Bunker,F,L,55.4259363,12.1667050
242,6,Green Bunker,B,L,55.4260033,12.1666031
242,6,Green Bunker,F,R,55.4259919,12.1669652
242,6,Green Bunker,B,R,55.4261221,12.1670014
242,7,Green,F,C,55.4243098,12.1692309
242,7,Green,C,C,55.4241986,12.1693141
242,7,Green,B,C,55.4240905,12.1694053
242,7,Tee Front,C,C,55.4261686,12.1681431
242,7,Tee Back,C,C,55.4265165,12.1680761
242,7,100 Marker,C,C,55.4250228,12.1686842
242,7,150 Marker,C,C,55.4254278,12.1683383
242,7,200 Marker,C,C,55.4258846,12.1682069
242,7,Water,C,C,55.4255679,12.1682605
242,7,Water,F,L,55.4249795,12.1691780
242,7,Water,B,L,55.4248973,12.1692343
242,7,Fairway Bunker,F,R,55.4245201,12.1688632
242,7,Fairway Bunker,B,R,55.4244577,12.1689490
242,7,Green Bunker,F,R,55.4243391,12.1690654
242,7,Green Bunker,B,R,55.4242782,12.1690828
242,7,Green Bunker,F,L,55.4244396,12.1692665
242,7,Green Bunker,B,L,55.4243680,12.1693390
242,7,Green Bunker,F,L,55.4243596,12.1697050
242,7,Green Bunker,B,L,55.4242256,12.1696889
242,7,Water,F,R,55.4248544,12.1683623
242,7,Water,B,R,55.4247516,12.1684012
242,8,Green,F,C,55.4246290,12.1762467
242,8,Green,C,C,55.4246739,12.1764398
242,8,Green,B,C,55.4247196,12.1766235
242,8,Tee Front,C,C,55.4238980,12.1708839
242,8,Tee Back,C,C,55.4235813,12.1696878
242,8,100 Marker,C,C,55.4245509,12.1748689
242,8,150 Marker,C,C,55.4244206,12.1741065
242,8,200 Marker,C,C,55.4242820,12.1733475
242,8,Water,F,L,55.4246017,12.1739897
242,8,Water,B,L,55.4246642,12.1742632
242,8,Water,F,R,55.4243397,12.1758963
242,8,Water,B,R,55.4245666,12.1766070
242,8,Green Bunker,F,L,55.4246858,12.1760598
242,8,Green Bunker,B,L,55.4247011,12.1762073
242,8,Green Bunker,F,L,55.4247696,12.1763066
242,8,Green Bunker,B,L,55.4248046,12.1764232
242,8,Green Bunker,F,C,55.4247064,12.1766659
242,8,Green Bunker,B,C,55.4247087,12.1767343
242,9,Green,F,C,55.4261361,12.1740397
242,9,Green,C,C,55.4262190,12.1739083
242,9,Green,B,C,55.4263028,12.1737916
242,9,Tee Front,C,C,55.4254508,12.1755659
242,9,Tee Back,C,C,55.4250557,12.1765193
242,9,Green Bunker,F,L,55.4260618,12.1740025
242,9,Green Bunker,B,L,55.4261143,12.1737678
242,9,Green Bunker,F,R,55.4261524,12.1742130
242,9,Green Bunker,B,R,55.4262323,12.1741647
242,9,Green Bunker,F,R,55.4262894,12.1741500
242,9,Green Bunker,B,R,55.4263427,12.1740414
242,10,Green,F,C,55.4249000,12.1772947
242,10,Green,C,C,55.4248117,12.1773188
242,10,Green,B,C,55.4247188,12.1773429
242,10,Tee Front,C,C,55.4266498,12.1759084
242,10,Tee Back,C,C,55.4267656,12.1757555
242,10,100 Marker,C,C,55.4257023,12.1771059
242,10,150 Marker,C,C,55.4261195,12.1767278
242,10,Trees,F,R,55.4254520,12.1770441
242,10,Trees,B,R,55.4253195,12.1771219
242,10,Trees,F,R,55.4260358,12.1763817
242,10,Trees,B,R,55.4256862,12.1766847
242,10,Water,F,R,55.4263659,12.1757304
242,10,Water,B,R,55.4257660,12.1760736
242,10,Fairway Bunker,F,R,55.4251586,12.1771813
242,10,Fairway Bunker,B,R,55.4250696,12.1771893
242,10,Green Bunker,F,R,55.4249603,12.1771746
242,10,Green Bunker,B,R,55.4248873,12.1771303
242,11,Green,F,C,55.4229197,12.1734948
242,11,Green,C,C,55.4228832,12.1733339
242,11,Green,B,C,55.4228329,12.1731864
242,11,Tee Front,C,C,55.4237819,12.1767849
242,11,Tee Back,C,C,55.4241937,12.1777303
242,11,100 Marker,C,C,55.4231685,12.1748353
242,11,150 Marker,C,C,55.4233420,12.1755701
242,11,Water,F,R,55.4235299,12.1756255
242,11,Water,B,R,55.4234895,12.1754498
242,11,Water,F,C,55.4227879,12.1729891
242,11,Fairway Bunker,F,R,55.4233014,12.1747281
242,11,Fairway Bunker,B,R,55.4232664,12.1745578
242,11,Fairway Bunker,F,R,55.4232397,12.1743486
242,11,Fairway Bunker,B,R,55.4232230,12.1742145
242,11,Green Bunker,F,R,55.4229443,12.1732782
242,11,Green Bunker,B,R,55.4228857,12.1731092
242,11,Green Bunker,F,L,55.4228187,12.1734163
242,11,Green Bunker,B,L,55.4227661,12.1732125
242,12,Green,F,C,55.4214064,12.1699108
242,12,Green,C,C,55.4213181,12.1698277
242,12,Green,B,C,55.4212496,12.1697499
242,12,Tee Front,C,C,55.4230392,12.1729671
242,12,Tee Back,C,C,55.4234145,12.1742155
242,12,100 Marker,C,C,55.4221332,12.1704982
242,12,150 Marker,C,C,55.4225048,12.1709434
242,12,200 Marker,C,C,55.4228580,12.1714663
242,12,Trees,C,C,55.4225694,12.1708968
242,12,Water,C,C,55.4231342,12.1726658
242,12,Water,F,L,55.4224991,12.1720063
242,12,Water,B,L,55.4219486,12.1707647
242,12,Green Bunker,F,L,55.4214134,12.1702597
242,12,Green Bunker,B,L,55.4213014,12.1700961
242,12,Green Bunker,F,R,55.4214195,12.1697233
242,12,Green Bunker,B,R,55.4212679,12.1695986
242,12,Water,F,R,55.4224498,12.1703555
242,12,Water,B,R,55.4223615,12.1702455
242,12,Water,F,L,55.4229264,12.1728549
242,12,Water,B,L,55.4226508,12.1726109
242,12,Water,B,L,55.4223707,12.1721764
242,13,Green,F,C,55.4233157,12.1768072
242,13,Green,C,C,55.4233827,12.1769735
242,13,Green,B,C,55.4234238,12.1771639
242,13,Tee Front,C,C,55.4219878,12.1718409
242,13,Tee Back,C,C,55.4216094,12.1708258
242,13,100 Marker,C,C,55.4228581,12.1756830
242,13,150 Marker,C,C,55.4226601,12.1749670
242,13,200 Marker,C,C,55.4224637,12.1742509
242,13,Water,F,L,55.4223287,12.1722346
242,13,Water,B,L,55.4225274,12.1731813
242,13,Fairway Bunker,F,R,55.4222072,12.1738651
242,13,Fairway Bunker,B,R,55.4222802,12.1741252
242,13,Green Bunker,F,R,55.4232481,12.1769045
242,13,Green Bunker,B,R,55.4232885,12.1771191
242,13,Green Bunker,F,L,55.4233730,12.1766953
242,13,Green Bunker,B,L,55.4234651,12.1768106
242,13,Green Bunker,F,L,55.4234750,12.1769152
242,13,Green Bunker,B,L,55.4235115,12.1770909
242,14,Green,F,C,55.4226581,12.1774686
242,14,Green,C,C,55.4225744,12.1774552
242,14,Green,B,C,55.4224967,12.1774418
242,14,Tee Front,C,C,55.4236976,12.1776494
242,14,Tee Back,C,C,55.4239892,12.1776682
242,14,Green Bunker,F,R,55.4226886,12.1773211
242,14,Green Bunker,B,R,55.4226079,12.1772460
242,15,Green,F,C,55.4210363,12.1697513
242,15,Green,C,C,55.4210226,12.1695796
242,15,Green,B,C,55.4210058,12.1694107
242,15,Tee Front,C,C,55.4223347,12.1762542
242,15,Tee Back,C,C,55.4224017,12.1770842
242,15,100 Marker,C,C,55.4212831,12.1710977
242,15,150 Marker,C,C,55.4214643,12.1718271
242,15,200 Marker,C,C,55.4216120,12.1725780
242,15,Fairway Bunker,F,R,55.4218711,12.1735832
242,15,Fairway Bunker,B,R,55.4218102,12.1733888
242,15,Fairway Bunker,F,R,55.4214800,12.1712620
242,15,Fairway Bunker,B,R,55.4213764,12.1711118
242,15,Green Bunker,F,R,55.4211108,12.1696277
242,15,Green Bunker,B,R,55.4210758,12.1694185
242,15,Green Bunker,F,L,55.4209563,12.1697108
242,15,Green Bunker,B,L,55.4209197,12.1694922
242,16,Green,F,C,55.4231553,12.1699971
242,16,Green,C,C,55.4232574,12.1700078
242,16,Green,B,C,55.4233685,12.1700507
242,16,Tee Front,C,C,55.4210973,12.1691832
242,16,Tee Back,C,C,55.4207791,12.1691563
242,16,Water,F,R,55.4224550,12.1697818
242,16,Water,B,R,55.4226682,12.1699293
242,16,100 Marker,C,C,55.4223908,12.1695842
242,16,150 Marker,C,C,55.4219416,12.1694904
242,16,Fairway Bunker,F,R,55.4228554,12.1701356
242,16,Fairway Bunker,B,R,55.4229795,12.1701503
242,16,Green Bunker,F,R,55.4231756,12.1700946
242,16,Green Bunker,B,R,55.4232685,12.1701616
242,16,Green Bunker,F,L,55.4231795,12.1698545
242,16,Green Bunker,B,L,55.4232510,12.1698854
242,16,Green Bunker,F,L,55.4233074,12.1698170
242,16,Green Bunker,B,L,55.4233865,12.1699189
242,17,Green,F,C,55.4243269,12.1769744
242,17,Green,C,C,55.4243619,12.1771541
242,17,Green,B,C,55.4244380,12.1772855
242,17,Tee Front,C,C,55.4233611,12.1713757
242,17,Tee Back,C,C,55.4232462,12.1704170
242,17,100 Marker,C,C,55.4239904,12.1757121
242,17,150 Marker,C,C,55.4238869,12.1749317
242,17,200 Marker,C,C,55.4237437,12.1741727
242,17,Water,C,C,55.4234123,12.1725768
242,17,Water,C,C,55.4238181,12.1744703
242,17,Water,C,C,55.4241197,12.1761917
242,17,Water,F,L,55.4243222,12.1759155
242,17,Water,B,L,55.4245186,12.1766557
242,17,Fairway Bunker,F,R,55.4233587,12.1732952
242,17,Fairway Bunker,B,R,55.4234059,12.1735768
242,17,Green Bunker,F,L,55.4244371,12.1770138
242,17,Green Bunker,B,L,55.4244744,12.1771197
242,17,Green Bunker,F,R,55.4242232,12.1770098
242,17,Green Bunker,B,R,55.4242453,12.1771412
242,17,Green Bunker,F,C,55.4243861,12.1773209
242,17,Green Bunker,B,C,55.4244554,12.1774107
242,18,Green,F,C,55.4263160,12.1753369
242,18,Green,C,C,55.4264561,12.1752940
242,18,Green,B,C,55.4265825,12.1752082
242,18,Tee Front,C,C,55.4256084,12.1759814
242,18,Tee Back,C,C,55.4250877,12.1765338
242,18,Water,F,R,55.4257527,12.1760047
242,18,Water,B,R,55.4263206,12.1754308
242,18,Water,B,R,55.4264287,12.1755300
242,18,Green Bunker,F,L,55.4264781,12.1750917
242,18,Green Bunker,B,L,55.4266076,12.1750904
242,18,Green Bunker,F,R,55.4265733,12.1754082
242,18,Green Bunker,B,R,55.4266220,12.1753036
1201,1,Green,F,C,55.7285223,12.3043656
1201,1,Green,C,C,55.7285624,12.3042852
1201,1,Green,B,C,55.7285933,12.3042101
1201,1,Tee Front,C,C,55.7283690,12.3048337
1201,1,Tee Back,C,C,55.7283592,12.3048612
1201,2,Green,F,C,55.7286998,12.3036026
1201,2,Green,C,C,55.7286817,12.3034899
1201,2,Green,B,C,55.7286621,12.3033907
1201,2,Tee Front,C,C,55.7288820,12.3043955
1201,2,Tee Back,C,C,55.7288877,12.3044216
1201,3,Green,F,C,55.7287504,12.3024411
1201,3,Green,C,C,55.7287330,12.3023446
1201,3,Green,B,C,55.7287179,12.3022588
1201,3,Tee Front,C,C,55.7289446,12.3034213
1201,3,Tee Back,C,C,55.7289483,12.3034481
1201,4,Green,F,C,55.7284891,12.3018953
1201,4,Green,C,C,55.7284408,12.3019302
1201,4,Green,B,C,55.7283955,12.3019624
1201,4,Tee Front,C,C,55.7289041,12.3016291
1201,4,Tee Back,C,C,55.7289146,12.3016237
1201,5,Green,F,C,55.7283827,12.3030312
1201,5,Green,C,C,55.7283978,12.3031318
1201,5,Green,B,C,55.7284182,12.3032390
1201,5,Tee Front,C,C,55.7281937,12.3020256
1201,5,Tee Back,C,C,55.7281887,12.3019995
1201,6,Green,F,C,55.7281471,12.3047990
1201,6,Green,C,C,55.7281267,12.3048929
1201,6,Green,B,C,55.7281063,12.3049800
1201,6,Tee Front,C,C,55.7283069,12.3040865
1201,6,Tee Back,C,C,55.7283126,12.3040617
1202,1,Green,F,C,55.7278296,12.3019991
1202,1,Green,C,C,55.7278274,12.3018354
1202,1,Green,B,C,55.7278251,12.3017000
1202,1,Tee Front,C,C,55.7278665,12.3032830
1202,1,Tee Back,C,C,55.7278786,12.3037041
1202,1,Green Bunker,F,C,55.7278309,12.3016381
1202,1,Green Bunker,B,C,55.7278316,12.3015817
1202,2,Green,F,C,55.7265593,12.3021408
1202,2,Green,C,C,55.7264762,12.3021944
1202,2,Green,B,C,55.7263977,12.3022454
1202,2,Tee Front,C,C,55.7273810,12.3016204
1202,2,Tee Back,C,C,55.7275623,12.3015480
1202,3,Green,F,C,55.7259354,12.2995521
1202,3,Green,C,C,55.7259641,12.2994019
1202,3,Green,B,C,55.7259898,12.2992624
1202,3,Tee Front,C,C,55.7255347,12.3016512
1202,3,Tee Back,C,C,55.7254878,12.3019221
1202,3,Green Bunker,F,L,55.7258446,12.2995516
1202,3,Green Bunker,B,L,55.7258249,12.2993987
1202,4,Green,F,C,55.7269490,12.2980059
1202,4,Green,C,C,55.7270275,12.2979576
1202,4,Green,B,C,55.7271031,12.2978986
1202,4,Tee Front,C,C,55.7259181,12.2987864
1202,4,Tee Back,C,C,55.7257474,12.2988964
1202,4,Green Bunker,F,R,55.7269127,12.2981408
1202,4,Green Bunker,B,R,55.7269939,12.2981965
1202,5,Green,F,C,55.7259981,12.2975776
1202,5,Green,C,C,55.7259347,12.2975991
1202,5,Green,B,C,55.7258743,12.2976232
1202,5,Tee Front,C,C,55.7269663,12.2972316
1202,5,Tee Back,C,C,55.7271295,12.2971940
1202,5,Green Bunker,F,L,55.7260762,12.2976844
1202,5,Green Bunker,B,L,55.7260018,12.2978004
1202,6,Green,F,C,55.7250734,12.3004379
1202,6,Green,C,C,55.7249979,12.3005720
1202,6,Green,B,C,55.7249133,12.3006578
1202,6,Tee Front,C,C,55.7255251,12.2993436
1202,6,Tee Back,C,C,55.7256127,12.2991075
1202,7,Green,F,C,55.7244038,12.3023698
1202,7,Green,C,C,55.7243721,12.3025173
1202,7,Green,B,C,55.7243358,12.3026702
1202,7,Tee Front,C,C,55.7246213,12.3013478
1202,7,Tee Back,C,C,55.7246863,12.3010555
1202,7,Green Bunker,F,R,55.7243472,12.3021585
1202,7,Green Bunker,B,R,55.7242626,12.3022403
1202,8,Green,F,C,55.7251889,12.3014075
1202,8,Green,C,C,55.7252387,12.3012815
1202,8,Green,B,C,55.7252780,12.3011581
1202,8,Tee Front,C,C,55.7247554,12.3026843
1202,8,Tee Back,C,C,55.7246511,12.3029739
1202,9,Green,F,C,55.7274852,12.3024688
1202,9,Green,C,C,55.7275607,12.3024366
1202,9,Green,B,C,55.7276302,12.3024044
1202,9,Tee Front,C,C,55.7264223,12.3029072
1202,9,Tee Back,C,C,55.7262652,12.3029743
1202,9,Green Bunker,F,L,55.7274387,12.3023840
1202,9,Green Bunker,B,L,55.7274882,12.3022647
1203,1,Green,F,C,55.7281401,12.3120721
1203,1,Green,C,C,55.7281189,12.3121781
1203,1,Green,B,C,55.7280940,12.3122988
1203,1,Tee Front,C,C,55.7283242,12.3108371
1203,1,Tee Back,C,C,55.7284442,12.3106292
1203,1,Green Bunker,F,L,55.7282222,12.3123068
1203,1,Green Bunker,B,L,55.7281452,12.3124208
1203,2,Green,F,C,55.7294070,12.3153149
1203,2,Green,C,C,55.7294765,12.3154543
1203,2,Green,B,C,55.7295339,12.3155885
1203,2,Tee Front,C,C,55.7284555,12.3132335
1203,2,Tee Back,C,C,55.7283256,12.3124127
1203,2,Fairway Bunker,B,L,55.7293979,12.3148589
1203,2,Fairway Bunker,B,L,55.7294273,12.3149095
1203,2,Fairway Bunker,B,L,55.7294537,12.3149725
1203,2,Fairway Bunker,B,L,55.7292308,12.3144052
1203,2,Fairway Bunker,B,L,55.7292554,12.3144635
1203,2,Fairway Bunker,B,L,55.7292829,12.3145185
1203,2,100 Marker,C,C,55.7288781,12.3142619
1203,2,150 Marker,C,C,55.7286545,12.3135565
1203,3,Green,F,C,55.7276529,12.3125975
1203,3,Green,C,C,55.7276242,12.3124929
1203,3,Green,B,C,55.7275880,12.3123883
1203,3,Tee Front,C,C,55.7285733,12.3149393
1203,3,Tee Back,C,C,55.7288149,12.3156635
1203,3,100 Marker,C,C,55.7280688,12.3138791
1203,3,Green Bunker,F,L,55.7275223,12.3123351
1203,3,Green Bunker,B,L,55.7274415,12.3123726
1203,4,Green,F,C,55.7281973,12.3159160
1203,4,Green,C,C,55.7282498,12.3159918
1203,4,Green,B,C,55.7282970,12.3160682
